jeb-bush,22.68804441589204,16.040230822372006,,0.0,,,32.2519080979297,33.861038405274357,28.055007042415344,,,24.856570427968482,,,18.166065710192054,14.065229113610378,0.0,20.584106335226984,18.002030614260988,21.610296169609519,18.288576710249622,22.93240550270411,21.507812798701579,12.867235029555452,100.0,,,11.162849340751082,14.551992755611858,14.678342634937653,12.339849764917357,30.399662907681812,,38.202415696955789,50.0,,10.291549331441839,,34.12643053420085,34.153604930703921,33.333333333333336,,,1.9238628116680139,16.581370611459874,,,0.0,,39.505597368036987
donald-trump,0.0,37.164745305718718,47.062823257429621,34.132552701412969,,33.333333333333336,,,23.721564813180937,,,25.280996448991687,,43.364457900213068,23.316374679657297,39.782776215013229,43.210863409310448,18.993770717837982,44.231463362207677,0.0,54.114060290971722,30.310280185931084,29.788515154138054,20.712045720171574,,,,31.848728361271615,70.896014488776274,19.022282266068483,33.649342248099387,36.234105455820561,,42.044990927956825,50.0,,8.6110654006829765,10.671186704060588,,22.219875178370653,,,36.112300638206662,0.0,,30.124880290771035,100.0,36.194371043755503,,
ben-carson,14.045721323660725,25.361898835124741,6.0619635237950478,4.3268236111634328,,33.333333333333336,,,0.0,100.0,,24.530045053188278,,0.0,0.0,0.0,0.78319472341017049,49.944924537744612,25.86732946609807,15.393344908716697,,22.627941704498888,17.981471995341668,0.0,,,,0.0,14.551992755611858,15.143407634103362,0.0,0.0,,0.0,,,0.0,12.187419083685143,0.0,0.0,33.333333333333336,,31.016723129223905,1.1402645757489174,16.581370611459874,24.346841275097216,0.0,12.656349087679258,,20.988805263926032
hillary-clinton,29.173709445235229,0.0,15.483023472229728,28.605446125003322,,0.0,51.950785618996989,66.138961594725643,24.448984540604645,,,25.332388069851561,,25.547766980173865,28.924659145081105,37.876517559273012,32.786198981027319,10.477198409190425,11.899176557433263,29.249597433746324,18.288576710249622,24.12937260686591,15.361100025909346,27.18084116807449,,,,28.659727465461724,,25.105725340797701,22.528558757126905,33.366231636497638,,,,0.0,47.044321004047447,38.454337936935808,65.87356946579915,16.891137865036356,,,0.0,25.651492112628883,36.82164701639114,13.80635263828545,,18.598101857397111,,
bernie-sanders,34.092524815212002,21.433125036784535,31.392189746545615,32.935177562420293,,33.333333333333336,15.797306283073304,,23.774443603799067,,100.0,0.0,,31.08777511961306,29.592900465069558,8.2754771121033777,23.219742886252067,,,33.746761487927458,9.308786288529026,0.0,15.361100025909346,39.23987808219848,,,100.0,28.328694832515584,,26.050242124092804,31.482249229856343,,,19.752593375087397,,100.0,34.053064263827743,38.687056275318454,,26.73538202588907,33.333333333333336,,32.870976232569433,71.284380499954167,30.015611760689104,31.7219257958463,,32.551178011168147,,39.505597368036987
